rfid,subid,name,long,lat,area,perim,bleach,blchyn,year
22142,S,U/N Reef,152.7329748,-22.29923945,5.74E-05,0.035609525,3,0,2016
22143,S,U/N Reef,152.7243612,-22.32454692,0.000566679,0.111761924,3,0,2016
22145,S,Hixson Cay Reef,152.7272037,-22.3453235,8.03E-05,0.054209917,3,0,2016
22146,B,Twins Reef (East),152.5565305,-22.38297635,0.000103121,0.042536056,3,0,2016
22147,A,U/N Reef,152.692497,-22.35401647,0.000319767,0.115788121,3,0,2016
22147,B,South Hixson Reef,152.7162102,-22.36019791,0.000158569,0.058782871,3,0,2016
22148,B,Howard Patch (No 2),152.6267669,-22.38864959,0.000621727,0.186581846,3,0,2016
23001,S,Conical Rocks Reef,150.8769992,-23.03621938,5.05E-05,0.031110926,3,1,2016
23002,S,Corroboree Reef,150.8794625,-23.0460232,9.83E-05,0.053416772,3,1,2016
23004,B,North Keppel Island Reef (No 2),150.8928897,-23.08244055,0.000116198,0.065113127,3,1,2016
23005,S,Pumpkin Reef,150.8986722,-23.09467156,1.85E-05,0.02224127,3,1,2016
23006,S,Square Rocks Reef,150.884848,-23.09535825,3.37E-05,0.020957794,3,1,2016
23007,S,Sloping Reef,150.8971907,-23.09815549,2.09E-05,0.027391646,3,1,2016
23008,S,Man And Wife Rocks Reef,150.9916351,-23.11751778,4.17E-06,0.017409365,3,1,2016
23009,S,Miall Reef,150.90543,-23.14964011,7.21E-05,0.043163832,3,1,2016
23010,S,Middle Island Reef,150.9157623,-23.16776887,5.91E-05,0.041671789,3,1,2016
23012,E,Great Keppel Island Reef (No 5),150.9346656,-23.18855719,5.39E-05,0.043086036,3,1,2016
23012,A,Great Keppel Island Reef (No 1),150.9576517,-23.15749457,8.02E-05,0.052341334,3,1,2016
23012,D,Great Keppel Island Reef (No 4),150.9657947,-23.18875322,6.73E-05,0.055993572,3,1,2016
23012,B,Great Keppel Island Reef (No 2),150.9755662,-23.15111249,7.76E-05,0.051231238,3,1,2016
23012,C,Great Keppel Island Reef (No 3),150.9861334,-23.1724858,0.000129728,0.059036545,3,1,2016
23014,S,Halfway Island Reef,150.9724962,-23.1984477,1.09E-05,0.01699988,3,1,2016
23016,S,Humpy Reef,150.9685826,-23.21067439,1.80E-05,0.023692476,3,1,2016
23023,S,Divided Reef,150.9222248,-23.30302645,7.73E-05,0.051541243,3,1,2016
23026,S,Peak Reef,150.9376858,-23.34898688,0.000105575,0.055239477,3,1,2016
23030,S,The Child Reef,151.0852401,-23.15355028,9.25E-06,0.019821831,3,1,2016
23031,A,Barren (First Lump) Reef (No 1),151.0706882,-23.16266918,7.11E-06,0.012786482,3,1,2016
23031,B,Barren (First Lump) Reef (No 2),151.0800018,-23.16336854,8.90E-06,0.02092899,3,1,2016
23033,A,Egg Reef (North),151.1018927,-23.19771887,3.82E-07,0.002403573,3,1,2016
23036,S,Hummocky Reef,151.154126,-23.40007642,5.22E-05,0.11235658,3,1,2016
23037,S,Ship Reef,151.1772549,-23.40741412,3.22E-06,0.012245987,3,1,2016
23038,S,Fairway Rock Reef,151.1682061,-23.41618093,2.46E-06,0.010747927,3,1,2016
23045,A,North Reef (North),151.9085779,-23.18416863,0.000227725,0.063900877,3,0,2016
23046,S,Tryon Reef,151.785417,-23.24591468,0.000187832,0.0700251,3,0,2016
23048,S,Broomfield Reef,151.9324837,-23.26957393,0.001217068,0.162088569,3,0,2016
23049,S,North West Island Reef,151.7743304,-23.29618775,0.005843744,0.478251995,3,0,2016
23050,S,Wilson Island Reef,151.8898286,-23.29086293,0.002947565,0.235643454,3,0,2016
23051,S,Wreck Island Reef,151.9650487,-23.33171328,0.000492464,0.112923594,3,0,2016
23052,S,Heron Reef,151.9657367,-23.44928332,0.003465342,0.337194839,3,1,2016
23053,S,Wistari Reef,151.8812799,-23.46970157,0.002487632,0.224550357,3,0,2016
23055,S,One Tree Reef,152.0647345,-23.49878773,0.00144896,0.204410748,3,0,2016
23056,S,Rundle Reef,151.2756643,-23.53397889,0.000278953,0.085615265,3,1,2016
23061,A,North Point Reef (Facing Island Reef No 1),151.3342894,-23.75416386,5.14E-05,0.039905137,3,1,2016
23067,C,Seal Rocks Reef (No 3),151.4821842,-23.97415925,3.08E-05,0.020916373,3,1,2016
23076,S,Lamont Reef,152.0449887,-23.5990722,0.000292035,0.10119333,3,0,2016
23077,S,Fitzroy Reef,152.153682,-23.63211821,0.001949506,0.233704183,3,0,2016
23078,S,Llwellyn Reef,152.1839221,-23.69505388,0.001153348,0.153331737,3,0,2016
23079,S,Boult Reef,152.2712775,-23.75828968,0.000552571,0.097241994,3,0,2016
23080,S,Hoskyn Islands Reef,152.2937053,-23.8060939,0.000227643,0.080136932,3,0,2016
23081,S,Fairfax Islands Reef,152.3710583,-23.85971438,0.000374602,0.109729247,3,0,2016
23082,S,Lady Musgrave Reef,152.4092558,-23.90380191,0.000967579,0.140572827,3,0,2016
0,,,147.7503479,-19.70955524,1.70E-07,0.001488789,3,1,2016
NA,,Cape Upstart,147.817,-19.7,NA,NA,3,1,2016
NA,,U/N Reef,147.9667,-19.8833,NA,NA,3,1,2016
NA,,Cape Edgecombe,148.266667,-19.975,NA,NA,3,1,2016
NA,,Kings Beach,148.275,-20,NA,NA,3,1,2016
NA,,Nelly Bay,148.525,-20.083,NA,NA,3,1,2016
NA,,Flora point,151.6,-24,NA,NA,3,1,2016
